prod_id,img_id,image_name,content
641,5666,641-5666-large_default-couteau-pliant-mercator-k55k.jpg,"((0.8802614808082581, 'scabbard'), (0.07359620183706284, 'corkscrew, bottle screw'), (0.009511434473097323, 'cleaver, meat cleaver, chopper'), (0.009392611682415009, 'harmonica, mouth organ, harp, mouth harp'), (0.005474071018397808, 'letter opener, paper knife, paperknife'), (0.004227538127452135, 'fountain pen'), (0.0040176622569561005, 'lighter, light, igniter, ignitor'), (0.003473904682323337, 'can opener, tin opener'), (0.0013729179045185447, 'hair slide'), (0.0011629710206761954, 'ballpoint, ballpoint pen, ballpen, Biro'))"
1720,13753,1720-13753-large_default-sac-velours-la-benjamine.jpg,"((0.6341614723205566, 'purse'), (0.19935299456119535, 'backpack, back pack, knapsack, packsack, rucksack, haversack'), (0.05332421511411667, 'mailbag, postbag'), (0.02521660178899765, 'holster'), (0.02492928504943848, 'muzzle'), (0.00841611810028553, 'Polaroid camera, Polaroid Land camera'), (0.007847415283322334, 'stethoscope'), (0.007606925442814827, 'microphone, mike'), (0.003816068405285477, 'reflex camera'), (0.0037006575148552656, 'sunglass'))"
1647,13809,1647-13809-large_default-echarpe-en-laine-et-cachemire.jpg,"((0.5023453831672668, 'bath towel'), (0.2498304396867752, 'wool, woolen, woollen'), (0.13203462958335874, 'dishrag, dishcloth'), (0.0347321443259716, 'poncho'), (0.02421771176159382, 'handkerchief, hankie, hanky, hankey'), (0.012153089046478271, 'mitten'), (0.010915350168943405, 'stole'), (0.009793811477720736, 'bonnet, poke bonnet'), (0.006547983270138502, 'swab, swob, mop'), (0.005515174940228461, 'cardigan'))"
788,6589,788-6589-large_default-atelier-fabrication-chocolat.jpg,"((0.12884214520454407, 'buckle'), (0.10492444038391112, 'screw'), (0.04500044137239456, 'pill bottle'), (0.041562359780073166, 'apron'), (0.04076690971851349, 'spindle'), (0.03569797798991203, 'corkscrew, bottle screw'), (0.028781816363334656, 'syringe'), (0.023651039227843285, ""loupe, jeweler's loupe""), (0.01774242520332336, 'nail'), (0.01580057293176651, 'screwdriver'))"
1640,12931,1640-12931-large_default-briefcase-filson-en-nylon.jpg,"((0.5832716822624207, 'backpack, back pack, knapsack, packsack, rucksack, haversack'), (0.21338903903961184, 'mailbag, postbag'), (0.04326406493782997, 'purse'), (0.029247447848320007, 'prison, prison house'), (0.013822316192090513, 'combination lock'), (0.011246474459767342, 'bulletproof vest'), (0.008633643388748169, 'padlock'), (0.007486552931368352, ""carpenter's kit, tool kit""), (0.0047723245806992045, 'cornet, horn, trumpet, trump'), (0.0043244301341474065, 'shopping basket'))"
1687,14202,1687-14202-large_default-coffret-de-3-couteaux-shoso.jpg,"((0.2229022681713104, 'hammer'), (0.16460974514484406, 'hatchet'), (0.15993903577327728, 'hand blower, blow dryer, blow drier, hair dryer, hair drier'), (0.06624091416597366, 'spatula'), (0.03885362669825554, 'crutch'), (0.025151854380965236, 'letter opener, paper knife, paperknife'), (0.018693963065743446, 'racket, racquet'), (0.01683366671204567, 'cleaver, meat cleaver, chopper'), (0.01602780073881149, 'screwdriver'), (0.015335729345679285, 'digital watch'))"
626,5098,626-5098-large_default-adopter-vos-pieds-de-vigne.jpg,"((0.3875818848609924, 'abacus'), (0.08048402518033981, 'pot, flowerpot'), (0.062429536134004586, 'balance beam, beam'), (0.05569013953208923, 'grocery store, grocery, food market, market'), (0.0366663932800293, 'barrow, garden cart, lawn cart, wheelbarrow'), (0.024718703702092167, 'tile roof'), (0.02175874449312687, 'confectionery, confectionary, candy store'), (0.0189733374863863, 'red wine'), (0.017817605286836624, 'parallel bars, bars'), (0.013803654350340366, 'canoe'))"
1058,14147,1058-14147-large_default-t-shirt-smoking-pipe.jpg,"((0.21292950212955475, 'mailbag, postbag'), (0.0912499502301216, 'wool, woolen, woollen'), (0.06798461079597473, 'purse'), (0.054185468703508384, 'binder, ring-binder'), (0.053105760365724564, 'pencil box, pencil case'), (0.0480039231479168, 'wallet, billfold, notecase, pocketbook'), (0.0387466624379158, 'bathing cap, swimming cap'), (0.03636133670806885, 'handkerchief, hankie, hanky, hankey'), (0.031390544027090066, 'modem'), (0.030440283939242363, 'backpack, back pack, knapsack, packsack, rucksack, haversack'))"
1682,13778,1682-13778-large_default-kit-de-cyanographie.jpg,"((0.7213690280914307, 'envelope'), (0.07071207463741302, 'packet'), (0.04844596982002258, 'web site, website, internet site, site'), (0.023467659950256348, 'binder, ring-binder'), (0.021842723712325096, 'plastic bag'), (0.014969016425311562, 'book jacket, dust cover, dust jacket, dust wrapper'), (0.01127749215811491, 'cassette'), (0.007217491976916791, 'paper towel'), (0.0052487743087112895, 'carton'), (0.0043958681635558605, 'Band Aid'))"
997,8753,997-8753-large_default-livre-motorcycles.jpg,"((0.5537915825843811, 'modem'), (0.2493050992488861, 'hard disc, hard disk, fixed disk'), (0.08281028270721437, 'CD player'), (0.0146083552390337, 'monitor'), (0.009821883402764795, 'notebook, notebook computer'), (0.009556430391967295, 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system'), (0.008376309648156166, 'digital clock'), (0.005835589952766895, 'mailbox, letter box'), (0.004589149262756109, 'dishwasher, dish washer, dishwashing machine'), (0.003757735481485725, 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin'))"
